dhs_cc,ctry_code,surv_id,file_type,phase,url
TZ,TZ,67,IQ,31,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=TZIQ31FL.zip&Tp=1&Ctry_Code=TZ&surv_id=67&dm=1&dmode=nm
TZ,TZ,41,IR,21,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=TZIR21FL.zip&Tp=1&Ctry_Code=TZ&surv_id=41&dm=1&dmode=nm
TZ,TZ,82,IR,3A,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=TZIR3AFL.zip&Tp=1&Ctry_Code=TZ&surv_id=82&dm=1&dmode=nm
TZ,TZ,167,IR,41,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=TZIR41FL.zip&Tp=1&Ctry_Code=TZ&surv_id=167&dm=1&dmode=nm
TZ,TZ,234,IR,4A,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=TZIR4AFL.zip&Tp=1&Ctry_Code=TZ&surv_id=234&dm=1&dmode=nm
TZ,TZ,253,IR,4I,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=TZIR4IFL.zip&Tp=1&Ctry_Code=TZ&surv_id=253&dm=1&dmode=nm
TZ,TZ,304,IR,51,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=TZIR51FL.zip&Tp=1&Ctry_Code=TZ&surv_id=304&dm=1&dmode=nm
TZ,TZ,345,IR,63,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=TZIR63FL.zip&Tp=1&Ctry_Code=TZ&surv_id=345&dm=1&dmode=nm
TZ,TZ,393,IR,6A,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=TZIR6AFL.zip&Tp=1&Ctry_Code=TZ&surv_id=393&dm=1&dmode=nm
TZ,TZ,485,IR,7B,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=TZIR7BFL.zip&Tp=1&Ctry_Code=TZ&surv_id=485&dm=1&dmode=nm
TZ,TZ,529,IR,7I,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=TZIR7IFL.zip&Tp=1&Ctry_Code=TZ&surv_id=529&dm=1&dmode=nm
TZ,TZ,578,IR,82,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=TZIR82FL.zip&Tp=1&Ctry_Code=TZ&surv_id=578&dm=1&dmode=nm
TZ,TZ,41,KR,21,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=TZKR21FL.zip&Tp=1&Ctry_Code=TZ&surv_id=41&dm=1&dmode=nm
TZ,TZ,82,KR,3A,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=TZKR3AFL.zip&Tp=1&Ctry_Code=TZ&surv_id=82&dm=1&dmode=nm
TZ,TZ,167,KR,41,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=TZKR41FL.zip&Tp=1&Ctry_Code=TZ&surv_id=167&dm=1&dmode=nm
TZ,TZ,253,KR,4I,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=TZKR4IFL.zip&Tp=1&Ctry_Code=TZ&surv_id=253&dm=1&dmode=nm
TZ,TZ,304,KR,51,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=TZKR51FL.zip&Tp=1&Ctry_Code=TZ&surv_id=304&dm=1&dmode=nm
TZ,TZ,345,KR,63,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=TZKR63FL.zip&Tp=1&Ctry_Code=TZ&surv_id=345&dm=1&dmode=nm
TZ,TZ,393,KR,6A,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=TZKR6AFL.zip&Tp=1&Ctry_Code=TZ&surv_id=393&dm=1&dmode=nm
TZ,TZ,485,KR,7B,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=TZKR7BFL.zip&Tp=1&Ctry_Code=TZ&surv_id=485&dm=1&dmode=nm
TZ,TZ,529,KR,7I,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=TZKR7IFL.zip&Tp=1&Ctry_Code=TZ&surv_id=529&dm=1&dmode=nm
TZ,TZ,578,KR,82,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=TZKR82FL.zip&Tp=1&Ctry_Code=TZ&surv_id=578&dm=1&dmode=nm
TZ,TZ,67,ML,31,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=TZML31FL.zip&Tp=1&Ctry_Code=TZ&surv_id=67&dm=1&dmode=nm
TZ,TZ,41,MR,21,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=TZMR21FL.zip&Tp=1&Ctry_Code=TZ&surv_id=41&dm=1&dmode=nm
TZ,TZ,82,MR,3A,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=TZMR3AFL.zip&Tp=1&Ctry_Code=TZ&surv_id=82&dm=1&dmode=nm
TZ,TZ,167,MR,41,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=TZMR41FL.zip&Tp=1&Ctry_Code=TZ&surv_id=167&dm=1&dmode=nm
TZ,TZ,253,MR,4I,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=TZMR4IFL.zip&Tp=1&Ctry_Code=TZ&surv_id=253&dm=1&dmode=nm
TZ,TZ,345,MR,61,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=TZMR61FL.zip&Tp=1&Ctry_Code=TZ&surv_id=345&dm=1&dmode=nm
TZ,TZ,485,MR,7B,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=TZMR7BFL.zip&Tp=1&Ctry_Code=TZ&surv_id=485&dm=1&dmode=nm
TZ,TZ,578,MR,82,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=TZMR82FL.zip&Tp=1&Ctry_Code=TZ&surv_id=578&dm=1&dmode=nm
TZ,TZ,41,PR,21,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=TZPR21FL.zip&Tp=1&Ctry_Code=TZ&surv_id=41&dm=1&dmode=nm
TZ,TZ,82,PR,3A,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=TZPR3AFL.zip&Tp=1&Ctry_Code=TZ&surv_id=82&dm=1&dmode=nm
TZ,TZ,167,PR,41,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=TZPR41FL.zip&Tp=1&Ctry_Code=TZ&surv_id=167&dm=1&dmode=nm
TZ,TZ,234,PR,4A,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=TZPR4AFL.zip&Tp=1&Ctry_Code=TZ&surv_id=234&dm=1&dmode=nm
TZ,TZ,253,PR,4I,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=TZPR4IFL.zip&Tp=1&Ctry_Code=TZ&surv_id=253&dm=1&dmode=nm
TZ,TZ,304,PR,51,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=TZPR51FL.zip&Tp=1&Ctry_Code=TZ&surv_id=304&dm=1&dmode=nm
TZ,TZ,345,PR,63,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=TZPR63FL.zip&Tp=1&Ctry_Code=TZ&surv_id=345&dm=1&dmode=nm
TZ,TZ,393,PR,6A,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=TZPR6AFL.zip&Tp=1&Ctry_Code=TZ&surv_id=393&dm=1&dmode=nm
TZ,TZ,485,PR,7B,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=TZPR7BFL.zip&Tp=1&Ctry_Code=TZ&surv_id=485&dm=1&dmode=nm
TZ,TZ,529,PR,7I,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=TZPR7IFL.zip&Tp=1&Ctry_Code=TZ&surv_id=529&dm=1&dmode=nm
TZ,TZ,578,PR,82,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=TZPR82FL.zip&Tp=1&Ctry_Code=TZ&surv_id=578&dm=1&dmode=nm
TZ,TZ,41,SQ,21,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=TZSQ21FL.zip&Tp=1&Ctry_Code=TZ&surv_id=41&dm=1&dmode=nm
TZ,TZ,82,WI,3A,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=TZWI3AFL.zip&Tp=1&Ctry_Code=TZ&surv_id=82&dm=1&dmode=nm
TZ,TZ,167,WI,41,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=TZWI41FL.zip&Tp=1&Ctry_Code=TZ&surv_id=167&dm=1&dmode=nm
TZ,TZ,167,GE,43,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=TZGE43FL.zip&Tp=2&Ctry_Code=TZ&surv_id=167&dm=1&dmode=nm
TZ,TZ,234,GE,4C,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=TZGE4CFL.zip&Tp=2&Ctry_Code=TZ&surv_id=234&dm=1&dmode=nm
TZ,TZ,304,GE,52,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=TZGE52FL.zip&Tp=2&Ctry_Code=TZ&surv_id=304&dm=1&dmode=nm
TZ,TZ,345,GE,61,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=TZGE61FL.zip&Tp=2&Ctry_Code=TZ&surv_id=345&dm=1&dmode=nm
TZ,TZ,393,GE,6A,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=TZGE6AFL.zip&Tp=2&Ctry_Code=TZ&surv_id=393&dm=1&dmode=nm
TZ,TZ,485,GE,7A,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=TZGE7AFL.zip&Tp=2&Ctry_Code=TZ&surv_id=485&dm=1&dmode=nm
TZ,TZ,529,GE,7I,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=TZGE7IFL.zip&Tp=2&Ctry_Code=TZ&surv_id=529&dm=1&dmode=nm
TZ,TZ,578,GE,81,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=TZGE81FL.zip&Tp=2&Ctry_Code=TZ&surv_id=578&dm=1&dmode=nm
TH,TH,13,BR,01,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=THBR01FL.zip&Tp=1&Ctry_Code=TH&surv_id=13&dm=1&dmode=nm
TH,TH,13,HH,01,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=THHH01FL.zip&Tp=1&Ctry_Code=TH&surv_id=13&dm=1&dmode=nm
TH,TH,13,HW,01,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=THHW01FL.zip&Tp=1&Ctry_Code=TH&surv_id=13&dm=1&dmode=nm
TH,TH,13,IR,01,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=THIR01FL.zip&Tp=1&Ctry_Code=TH&surv_id=13&dm=1&dmode=nm
TH,TH,13,KR,01,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=THKR01FL.zip&Tp=1&Ctry_Code=TH&surv_id=13&dm=1&dmode=nm
TH,TH,13,SQ,01,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=THSQ01FL.zip&Tp=1&Ctry_Code=TH&surv_id=13&dm=1&dmode=nm
TL,TL,340,BR,61,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=TLBR61FL.zip&Tp=1&Ctry_Code=TL&surv_id=340&dm=1&dmode=nm
TL,TL,514,BR,71,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=TLBR71FL.zip&Tp=1&Ctry_Code=TL&surv_id=514&dm=1&dmode=nm
TL,TL,340,CR,61,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=TLCR61FL.zip&Tp=1&Ctry_Code=TL&surv_id=340&dm=1&dmode=nm
TL,TL,514,CR,71,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=TLCR71FL.zip&Tp=1&Ctry_Code=TL&surv_id=514&dm=1&dmode=nm
TL,TL,340,HR,61,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=TLHR61FL.zip&Tp=1&Ctry_Code=TL&surv_id=340&dm=1&dmode=nm
TL,TL,514,HR,71,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=TLHR71FL.zip&Tp=1&Ctry_Code=TL&surv_id=514&dm=1&dmode=nm
TL,TL,340,IR,61,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=TLIR61FL.zip&Tp=1&Ctry_Code=TL&surv_id=340&dm=1&dmode=nm
TL,TL,514,IR,71,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=TLIR71FL.zip&Tp=1&Ctry_Code=TL&surv_id=514&dm=1&dmode=nm
TL,TL,340,KR,61,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=TLKR61FL.zip&Tp=1&Ctry_Code=TL&surv_id=340&dm=1&dmode=nm
TL,TL,514,KR,71,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=TLKR71FL.zip&Tp=1&Ctry_Code=TL&surv_id=514&dm=1&dmode=nm
TL,TL,340,MR,61,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=TLMR61FL.zip&Tp=1&Ctry_Code=TL&surv_id=340&dm=1&dmode=nm
TL,TL,514,MR,71,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=TLMR71FL.zip&Tp=1&Ctry_Code=TL&surv_id=514&dm=1&dmode=nm
TL,TL,340,PR,61,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=TLPR61FL.zip&Tp=1&Ctry_Code=TL&surv_id=340&dm=1&dmode=nm
TL,TL,514,PR,71,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=TLPR71FL.zip&Tp=1&Ctry_Code=TL&surv_id=514&dm=1&dmode=nm
TL,TL,340,GE,62,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=TLGE62FL.zip&Tp=2&Ctry_Code=TL&surv_id=340&dm=1&dmode=nm
TL,TL,514,GE,71,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=TLGE71FL.zip&Tp=2&Ctry_Code=TL&surv_id=514&dm=1&dmode=nm
TG,TG,22,BR,01,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=TGBR01FL.zip&Tp=1&Ctry_Code=TG&surv_id=22&dm=1&dmode=nm
TG,TG,114,BR,31,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=TGBR31FL.zip&Tp=1&Ctry_Code=TG&surv_id=114&dm=1&dmode=nm
TG,TG,328,BR,61,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=TGBR61FL.zip&Tp=1&Ctry_Code=TG&surv_id=328&dm=1&dmode=nm
TG,TG,114,CR,31,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=TGCR31FL.zip&Tp=1&Ctry_Code=TG&surv_id=114&dm=1&dmode=nm
TG,TG,328,CR,61,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=TGCR61FL.zip&Tp=1&Ctry_Code=TG&surv_id=328&dm=1&dmode=nm
TG,TG,22,HH,01,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=TGHH01FL.zip&Tp=1&Ctry_Code=TG&surv_id=22&dm=1&dmode=nm
TG,TG,114,HR,31,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=TGHR31FL.zip&Tp=1&Ctry_Code=TG&surv_id=114&dm=1&dmode=nm
TG,TG,328,HR,61,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=TGHR61FL.zip&Tp=1&Ctry_Code=TG&surv_id=328&dm=1&dmode=nm
TG,TG,497,HR,71,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=TGHR71FL.zip&Tp=1&Ctry_Code=TG&surv_id=497&dm=1&dmode=nm
TG,TG,22,HW,01,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=TGHW01FL.zip&Tp=1&Ctry_Code=TG&surv_id=22&dm=1&dmode=nm
TG,TG,114,HW,31,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=TGHW31FL.zip&Tp=1&Ctry_Code=TG&surv_id=114&dm=1&dmode=nm
TG,TG,22,IR,01,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=TGIR01FL.zip&Tp=1&Ctry_Code=TG&surv_id=22&dm=1&dmode=nm
TG,TG,114,IR,31,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=TGIR31FL.zip&Tp=1&Ctry_Code=TG&surv_id=114&dm=1&dmode=nm
TG,TG,328,IR,61,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=TGIR61FL.zip&Tp=1&Ctry_Code=TG&surv_id=328&dm=1&dmode=nm
TG,TG,497,IR,71,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=TGIR71FL.zip&Tp=1&Ctry_Code=TG&surv_id=497&dm=1&dmode=nm
TG,TG,22,KR,01,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=TGKR01FL.zip&Tp=1&Ctry_Code=TG&surv_id=22&dm=1&dmode=nm
TG,TG,114,KR,31,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=TGKR31FL.zip&Tp=1&Ctry_Code=TG&surv_id=114&dm=1&dmode=nm
TG,TG,328,KR,61,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=TGKR61FL.zip&Tp=1&Ctry_Code=TG&surv_id=328&dm=1&dmode=nm
TG,TG,497,KR,71,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=TGKR71FL.zip&Tp=1&Ctry_Code=TG&surv_id=497&dm=1&dmode=nm
TG,TG,114,MR,31,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=TGMR31FL.zip&Tp=1&Ctry_Code=TG&surv_id=114&dm=1&dmode=nm
TG,TG,328,MR,61,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=TGMR61FL.zip&Tp=1&Ctry_Code=TG&surv_id=328&dm=1&dmode=nm
TG,TG,114,PR,31,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=TGPR31FL.zip&Tp=1&Ctry_Code=TG&surv_id=114&dm=1&dmode=nm
TG,TG,328,PR,61,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=TGPR61FL.zip&Tp=1&Ctry_Code=TG&surv_id=328&dm=1&dmode=nm
TG,TG,497,PR,71,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=TGPR71FL.zip&Tp=1&Ctry_Code=TG&surv_id=497&dm=1&dmode=nm
TG,TG,22,SQ,01,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=TGSQ01FL.zip&Tp=1&Ctry_Code=TG&surv_id=22&dm=1&dmode=nm
TG,TG,114,WI,31,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=TGWI31FL.zip&Tp=1&Ctry_Code=TG&surv_id=114&dm=1&dmode=nm
TG,TG,22,GE,03,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=TGGE03FL.zip&Tp=2&Ctry_Code=TG&surv_id=22&dm=1&dmode=nm
TG,TG,114,GE,32,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=TGGE32FL.zip&Tp=2&Ctry_Code=TG&surv_id=114&dm=1&dmode=nm
TG,TG,328,GE,62,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=TGGE62FL.zip&Tp=2&Ctry_Code=TG&surv_id=328&dm=1&dmode=nm
TG,TG,497,GE,71,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=TGGE71FL.zip&Tp=2&Ctry_Code=TG&surv_id=497&dm=1&dmode=nm
TT,TT,18,BR,01,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=TTBR01FL.zip&Tp=1&Ctry_Code=TT&surv_id=18&dm=1&dmode=nm
TT,TT,18,HH,01,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=TTHH01FL.zip&Tp=1&Ctry_Code=TT&surv_id=18&dm=1&dmode=nm
TT,TT,18,HW,01,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=TTHW01FL.zip&Tp=1&Ctry_Code=TT&surv_id=18&dm=1&dmode=nm
TT,TT,18,IR,01,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=TTIR01FL.zip&Tp=1&Ctry_Code=TT&surv_id=18&dm=1&dmode=nm
TT,TT,18,KR,01,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=TTKR01FL.zip&Tp=1&Ctry_Code=TT&surv_id=18&dm=1&dmode=nm
TN,TN,26,BR,02,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=TNBR02FL.zip&Tp=1&Ctry_Code=TN&surv_id=26&dm=1&dmode=nm
TN,TN,26,HH,01,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=TNHH01FL.zip&Tp=1&Ctry_Code=TN&surv_id=26&dm=1&dmode=nm
TN,TN,26,HW,02,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=TNHW02FL.zip&Tp=1&Ctry_Code=TN&surv_id=26&dm=1&dmode=nm
TN,TN,26,IR,02,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=TNIR02FL.zip&Tp=1&Ctry_Code=TN&surv_id=26&dm=1&dmode=nm
TN,TN,26,KR,01,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=TNKR01FL.zip&Tp=1&Ctry_Code=TN&surv_id=26&dm=1&dmode=nm
TN,TN,26,SQ,01,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=TNSQ01FL.zip&Tp=1&Ctry_Code=TN&surv_id=26&dm=1&dmode=nm
TR,TR,60,BR,31,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=TRBR31FL.zip&Tp=1&Ctry_Code=TR&surv_id=60&dm=1&dmode=nm
TR,TR,168,BR,41,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=TRBR41FL.zip&Tp=1&Ctry_Code=TR&surv_id=168&dm=1&dmode=nm
TR,TR,326,BR,4A,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=TRBR4AFL.zip&Tp=1&Ctry_Code=TR&surv_id=326&dm=1&dmode=nm
TR,TR,547,BR,51,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=TRBR51FL.zip&Tp=1&Ctry_Code=TR&surv_id=547&dm=1&dmode=nm
TR,TR,486,BR,62,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=TRBR62FL.zip&Tp=1&Ctry_Code=TR&surv_id=486&dm=1&dmode=nm
TR,TR,548,BR,71,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=TRBR71FL.zip&Tp=1&Ctry_Code=TR&surv_id=548&dm=1&dmode=nm
TR,TR,168,CR,41,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=TRCR41FL.zip&Tp=1&Ctry_Code=TR&surv_id=168&dm=1&dmode=nm
TR,TR,60,HR,31,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=TRHR31FL.zip&Tp=1&Ctry_Code=TR&surv_id=60&dm=1&dmode=nm
TR,TR,168,HR,41,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=TRHR41FL.zip&Tp=1&Ctry_Code=TR&surv_id=168&dm=1&dmode=nm
TR,TR,326,HR,4A,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=TRHR4AFL.zip&Tp=1&Ctry_Code=TR&surv_id=326&dm=1&dmode=nm
TR,TR,547,HR,51,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=TRHR51FL.zip&Tp=1&Ctry_Code=TR&surv_id=547&dm=1&dmode=nm
TR,TR,486,HR,62,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=TRHR62FL.zip&Tp=1&Ctry_Code=TR&surv_id=486&dm=1&dmode=nm
TR,TR,548,HR,71,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=TRHR71FL.zip&Tp=1&Ctry_Code=TR&surv_id=548&dm=1&dmode=nm
TR,TR,60,HW,31,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=TRHW31FL.zip&Tp=1&Ctry_Code=TR&surv_id=60&dm=1&dmode=nm
TR,TR,168,HW,41,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=TRHW41FL.zip&Tp=1&Ctry_Code=TR&surv_id=168&dm=1&dmode=nm
TR,TR,326,HW,4A,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=TRHW4AFL.zip&Tp=1&Ctry_Code=TR&surv_id=326&dm=1&dmode=nm
TR,TR,60,IR,31,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=TRIR31FL.zip&Tp=1&Ctry_Code=TR&surv_id=60&dm=1&dmode=nm
TR,TR,168,IR,41,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=TRIR41FL.zip&Tp=1&Ctry_Code=TR&surv_id=168&dm=1&dmode=nm
TR,TR,326,IR,4A,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=TRIR4AFL.zip&Tp=1&Ctry_Code=TR&surv_id=326&dm=1&dmode=nm
TR,TR,547,IR,51,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=TRIR51FL.zip&Tp=1&Ctry_Code=TR&surv_id=547&dm=1&dmode=nm
TR,TR,486,IR,62,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=TRIR62FL.zip&Tp=1&Ctry_Code=TR&surv_id=486&dm=1&dmode=nm
TR,TR,548,IR,71,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=TRIR71FL.zip&Tp=1&Ctry_Code=TR&surv_id=548&dm=1&dmode=nm
TR,TR,60,KR,31,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=TRKR31FL.zip&Tp=1&Ctry_Code=TR&surv_id=60&dm=1&dmode=nm
TR,TR,168,KR,41,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=TRKR41FL.zip&Tp=1&Ctry_Code=TR&surv_id=168&dm=1&dmode=nm
TR,TR,326,KR,4A,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=TRKR4AFL.zip&Tp=1&Ctry_Code=TR&surv_id=326&dm=1&dmode=nm
TR,TR,547,KR,51,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=TRKR51FL.zip&Tp=1&Ctry_Code=TR&surv_id=547&dm=1&dmode=nm
